id,product_id,created_at,sold_at,cost,product_category,product_name,product_brand,product_retail_price,product_department,product_sku,product_distribution_center_id
64057,15728,2023-05-28 19:17:22,2023-12-29 19:17:22,7.34,Pants,Monitored zero administration definition,Puma,16.6,Men,zX-22723403,1
64058,26507,2023-06-21 05:45:21,2024-04-03 05:45:21,35.25,Pants,Customizable context-sensitive process improvement,Tommy Hilfiger,123.75,Men,fq-27234246,7
64059,22957,2023-07-22 23:22:40,2024-03-06 23:22:40,17.8,Jeans,Virtual actuating projection,Nike,53.47,Women,mX-25542646,4
64060,12742,2019-12-19 01:51:23,,7.88,Sweaters,Assimilated upward-trending instruction set,Adidas,25.88,Women,eH-57180596,6
64061,27843,2020-06-15 11:57:07,,31.87,Outerwear & Coats,Multi-layered mission-critical moratorium,Levi's,107.11,Women,TN-65413875,8
64062,26626,2019-08-01 02:21:10,,23.43,Sweaters,Persistent tertiary complexity,Calvin Klein,74.05,Women,wF-32693294,1
64063,29557,2023-01-08 19:01:43,,5.97,Pants,Re-contextualized grid-enabled success,Calvin Klein,22.15,Men,yZ-10216555,7
64064,13621,2019-02-21 03:15:24,,36.08,Outerwear & Coats,Persevering 4thgeneration benchmark,Adidas,77.2,Women,SR-46452874,5
64065,14936,2023-01-02 21:57:12,,7.48,Jeans,Streamlined value-added synergy,Adidas,27.8,Women,SB-34729000,3
64066,21105,2024-10-14 04:16:11,,45.0,Plus,Advanced impactful data-warehouse,Nike,141.6,Men,eb-81675708,8
64067,18948,2019-10-17 20:20:19,2020-05-22 20:20:19,45.83,Pants,Multi-tiered eco-centric functionalities,Adidas,132.85,Men,dG-11833987,7
64068,27240,2019-09-17 22:50:14,2020-01-11 22:50:14,31.52,Outerwear & Coats,Persevering stable strategy,MG,83.52,Men,ZH-52574106,2
64069,27469,2019-01-13 04:59:24,,26.03,Outerwear & Coats,Extended static monitoring,Puma,70.47,Women,Et-41639292,10
64070,27560,2021-07-19 00:58:21,,21.44,Pants,Expanded radical frame,Levi's,52.25,Women,AX-27070532,6
64071,28479,2024-03-18 01:48:07,,39.08,Jeans,Optional optimizing portal,Puma,87.4,Men,Tt-45208995,8
64072,16776,2021-06-19 10:46:59,2021-11-19 10:46:59,32.38,Sweaters,Up-sized discrete process improvement,Adidas,123.01,Women,sB-65775884,1
64073,28637,2019-01-10 16:37:56,,4.1,Outerwear & Coats,Focused clear-thinking architecture,MG,15.79,Women,eL-87035577,6
64074,26959,2023-02-06 19:16:25,2023-08-26 19:16:25,22.42,Jeans,Down-sized attitude-oriented structure,Levi's,76.95,Men,Ho-87101918,9
64075,27180,2024-11-06 09:06:53,,23.06,Outerwear & Coats,Fundamental object-oriented open system,Tommy Hilfiger,61.55,Women,gy-12665298,5
64076,10272,2022-04-08 05:43:37,,33.52,Outerwear & Coats,Optimized didactic initiative,Calvin Klein,80.16,Men,dI-23992432,3
64077,23658,2019-07-04 23:26:02,,12.34,Sweaters,Synergistic 3rdgeneration framework,Adidas,28.75,Women,rz-12009055,2
64078,29599,2020-05-02 10:24:43,2020-09-05 10:24:43,1.07,Jeans,Managed human-resource support,Puma,2.27,Men,Vt-50292198,6
64079,29581,2020-03-04 06:43:29,,28.68,Sweaters,Intuitive exuding core,Levi's,68.51,Women,Jm-15360895,8
64080,23037,2022-05-15 07:51:25,2023-02-05 07:51:25,4.53,Accessories,Visionary 4thgeneration archive,Levi's,14.66,Men,VM-04283969,10
64081,11661,2020-04-07 07:40:31,2020-08-07 07:40:31,30.79,Plus,Monitored impactful time-frame,Levi's,89.41,Women,oB-57416495,2
64082,14094,2021-04-20 07:16:06,,37.37,Sweaters,Universal discrete hub,Levi's,122.19,Men,FA-14546805,10
64083,25722,2021-06-08 07:55:41,2021-10-06 07:55:41,48.65,Jeans,Universal homogeneous capacity,Nike,98.54,Women,DR-41074631,9
64084,21567,2023-02-03 05:05:50,,41.18,Plus,Centralized regional initiative,MG,108.18,Men,Be-34398183,7
64085,28916,2023-09-26 15:23:08,2024-06-17 15:23:08,46.21,Pants,Extended interactive hardware,Nike,100.51,Women,Iu-04767995,8
64086,10174,2020-08-07 18:19:41,,18.6,Jeans,Streamlined national product,Tommy Hilfiger,54.37,Women,mz-16987493,1
64087,12908,2024-05-20 23:03:52,,35.94,Accessories,Centralized systemic encryption,Adidas,122.33,Men,DF-52580001,4
64088,10368,2019-01-01 16:51:48,,46.56,Jeans,Ergonomic asymmetric groupware,Calvin Klein,158.29,Men,sk-25247448,1
64089,25847,2022-07-24 22:54:02,2023-07-10 22:54:02,24.55,Sweaters,Expanded exuding service-desk,Tommy Hilfiger,54.25,Women,ol-46941825,4
64090,22813,2024-06-18 03:53:21,2024-07-29 03:53:21,32.77,Plus,Multi-lateral exuding intranet,Levi's,118.81,Men,Fl-00924830,9
64091,10926,2024-06-26 03:35:53,2025-04-04 03:35:53,8.0,Tops,Balanced maximized functionalities,MG,23.9,Women,NI-36591022,7
64092,13290,2024-05-22 11:06:28,,27.03,Pants,Managed secondary protocol,Puma,63.85,Women,Dc-46772290,7
64093,12368,2023-04-24 04:35:48,2023-06-18 04:35:48,18.23,Tops,Down-sized empowering artificial intelligence,Nike,56.3,Women,iP-67645346,2
64094,24385,2023-08-02 08:15:20,,15.35,Accessories,Phased needs-based array,Puma,46.71,Men,pm-97926925,10
64095,16348,2021-12-08 11:50:01,2022-11-07 11:50:01,25.7,Jeans,Balanced client-server interface,Puma,99.88,Women,tI-35399385,4
64096,13502,2021-07-03 09:25:31,2021-12-17 09:25:31,45.51,Sweaters,Synergized context-sensitive algorithm,Levi's,109.93,Women,rs-04832704,8
64097,23435,2021-07-16 08:53:57,2021-12-14 08:53:57,7.25,Tops,Public-key optimal groupware,Levi's,22.13,Men,jJ-45526830,9
64098,13754,2024-01-08 00:52:16,2024-08-28 00:52:16,10.38,Outerwear & Coats,Down-sized high-level open architecture,Levi's,40.97,Men,Iq-94523959,1
64099,27941,2022-07-06 08:18:28,2023-02-12 08:18:28,9.3,Outerwear & Coats,Open-architected transitional productivity,Puma,31.44,Men,bg-12954358,4
64100,27160,2023-03-30 13:26:41,2023-12-03 13:26:41,32.55,Pants,Focused cohesive project,Levi's,98.2,Men,jz-89864044,9
64101,14593,2022-11-04 00:13:18,,38.31,Outerwear & Coats,Intuitive upward-trending architecture,Levi's,130.15,Women,ZV-42385586,5
64102,13864,2022-04-07 21:38:56,,5.27,Plus,Open-source non-volatile functionalities,Puma,12.35,Women,yS-49099493,6
64103,11399,2021-04-21 19:37:38,,39.63,Tops,Fully-configurable discrete standardization,Adidas,119.96,Women,zT-49241349,4
64104,20136,2022-03-01 09:06:51,,1.89,Pants,Self-enabling needs-based task-force,Nike,4.54,Women,pM-53797612,8
64105,24719,2019-08-30 20:58:14,2019-11-07 20:58:14,49.66,Sweaters,Secured systemic complexity,Tommy Hilfiger,170.02,Women,wT-66048715,9
64106,24286,2024-12-01 14:42:24,2025-02-25 14:42:24,19.33,Outerwear & Coats,Total didactic system engine,Levi's,51.05,Men,sV-30701157,3
64107,28164,2024-05-31 10:38:33,,9.48,Accessories,Intuitive holistic workforce,Nike,23.21,Men,Go-30918103,7
64108,18977,2021-03-07 13:44:03,2021-12-31 13:44:03,34.88,Pants,Visionary analyzing encoding,Adidas,119.51,Women,dH-78075937,5
64109,13462,2019-02-01 15:28:08,2019-06-16 15:28:08,33.03,Outerwear & Coats,Integrated executive installation,Levi's,125.36,Women,eF-71999398,10
64110,13004,2023-10-07 04:53:05,2024-07-10 04:53:05,30.93,Jeans,Organized bifurcated projection,Tommy Hilfiger,71.02,Women,ei-06877788,4
64111,25478,2020-10-04 15:34:39,,18.47,Tops,User-friendly optimizing protocol,Adidas,66.07,Women,Nn-03606782,10
64112,13624,2024-08-22 02:55:15,2025-05-04 02:55:15,36.27,Tops,Enterprise-wide high-level monitoring,Calvin Klein,75.07,Men,Wd-69736394,10
64113,24437,2022-09-14 14:41:42,2023-01-05 14:41:42,5.53,Accessories,Expanded zero administration customer loyalty,MG,13.82,Women,nU-62160981,4
64114,14486,2020-11-04 09:43:16,2020-11-20 09:43:16,27.8,Jeans,Implemented radical collaboration,MG,107.74,Women,Lb-47173255,10
64115,10218,2023-04-28 08:00:07,2023-08-27 08:00:07,40.18,Accessories,Enterprise-wide well-modulated superstructure,Levi's,111.62,Women,qu-68890006,2
64116,10794,2022-01-15 03:04:16,2022-02-10 03:04:16,4.53,Plus,Networked value-added matrices,Adidas,12.53,Women,hB-62292713,5
64117,18435,2024-05-02 17:00:18,,49.22,Outerwear & Coats,Profit-focused incremental monitoring,Adidas,187.37,Women,WC-20399607,8
64118,16279,2024-03-11 20:40:21,2024-10-27 20:40:21,18.92,Accessories,User-friendly multi-state hardware,Puma,38.7,Men,hk-37340389,7
64119,23795,2021-01-13 23:18:45,,30.93,Outerwear & Coats,Diverse leadingedge secured line,Tommy Hilfiger,101.62,Men,tA-95761126,2
64120,18563,2020-07-19 08:33:25,,47.82,Sweaters,Multi-layered object-oriented budgetary management,Calvin Klein,166.86,Women,JP-84523860,3
64121,16200,2023-02-19 22:34:54,,32.36,Sweaters,Organic methodical structure,Nike,69.42,Men,Bm-77579541,7
64122,19535,2024-09-15 18:39:39,,10.97,Tops,Multi-layered hybrid methodology,Puma,39.56,Women,zB-47628508,1
64123,17830,2024-04-22 00:27:03,2025-03-22 00:27:03,13.14,Tops,Devolved multimedia success,Puma,28.73,Men,YN-46419838,9
64124,10436,2020-07-16 09:52:12,2021-03-29 09:52:12,31.41,Sweaters,Profit-focused intermediate moderator,Adidas,76.58,Women,ws-91363214,8
64125,10519,2023-08-28 07:09:17,,45.24,Outerwear & Coats,Business-focused intangible ability,Levi's,127.99,Men,qf-64864754,8
64126,27358,2024-08-08 10:45:38,2025-03-24 10:45:38,21.05,Tops,Re-contextualized object-oriented functionalities,Adidas,79.62,Men,rC-90546567,2
64127,20322,2021-11-25 09:06:24,2022-04-07 09:06:24,47.44,Outerwear & Coats,Face-to-face bottom-line knowledgebase,Nike,189.31,Women,Fg-94655432,10
64128,20720,2020-07-14 01:16:50,,26.55,Accessories,Customizable stable help-desk,Nike,86.23,Women,Jm-37476056,10
64129,15122,2023-10-07 17:33:34,,12.46,Accessories,Open-source tertiary groupware,MG,39.47,Women,sP-49049056,7
64130,21890,2019-02-01 23:06:26,2019-12-09 23:06:26,3.08,Sweaters,Horizontal scalable matrix,Levi's,10.41,Men,qr-74548328,8
64131,26643,2024-04-22 06:45:07,2024-09-20 06:45:07,23.6,Sweaters,Assimilated zero tolerance process improvement,Nike,47.8,Men,ej-35182465,2
64132,14295,2021-07-29 17:21:15,2022-07-20 17:21:15,17.8,Accessories,User-friendly tertiary interface,Levi's,69.01,Women,mi-70725518,4
64133,15693,2022-12-31 19:00:36,,20.32,Jeans,Ergonomic 5thgeneration task-force,Puma,52.5,Men,St-44943811,7
64134,21994,2020-10-16 14:07:06,,9.73,Outerwear & Coats,Public-key intermediate function,Adidas,31.19,Women,Om-01542409,1
64135,19473,2022-02-15 16:46:46,2022-05-14 16:46:46,24.23,Tops,Customizable local attitude,Calvin Klein,93.02,Women,Eg-56438067,4
64136,15035,2022-04-28 17:04:40,2022-07-16 17:04:40,18.38,Plus,Multi-layered discrete benchmark,Levi's,52.22,Men,sw-34953728,2
64137,13845,2024-12-17 16:13:14,,3.39,Pants,Team-oriented user-facing database,Calvin Klein,12.34,Men,iC-57682907,6
64138,18183,2019-11-15 21:40:25,2020-03-07 21:40:25,23.18,Accessories,Profit-focused empowering encryption,Nike,89.49,Men,BY-98728619,9
64139,23601,2024-11-14 03:07:24,,38.32,Tops,Sharable 3rdgeneration capacity,Levi's,106.0,Women,AI-49132117,7
64140,19977,2023-01-01 08:45:44,2023-01-16 08:45:44,12.82,Jeans,Optimized client-driven customer loyalty,MG,26.21,Men,fM-86579345,9
64141,29178,2024-03-01 23:39:41,,7.05,Tops,Operative background utilization,Nike,14.92,Women,pC-33135028,10
64142,15456,2020-04-05 16:50:58,,11.06,Jeans,Fully-configurable even-keeled intranet,Puma,26.48,Women,EH-16383256,1
64143,29901,2021-03-09 07:13:29,2021-04-16 07:13:29,30.51,Accessories,Open-architected transitional concept,Nike,115.88,Women,fJ-52340636,9
64144,22632,2024-05-27 19:31:46,,44.25,Jeans,Triple-buffered bandwidth-monitored groupware,Calvin Klein,117.61,Men,Ce-02638712,2
64145,19499,2021-11-10 17:12:46,2022-08-06 17:12:46,49.52,Jeans,Open-architected impactful initiative,Tommy Hilfiger,110.89,Men,eO-70185097,2
64146,10977,2023-08-18 01:00:13,,28.93,Accessories,Stand-alone high-level software,Nike,97.2,Men,oy-47968034,4
64147,26537,2019-02-16 12:00:13,2019-05-30 12:00:13,13.59,Pants,Synchronized transitional utilization,Calvin Klein,40.2,Men,jZ-41236685,10
64148,15811,2023-09-04 06:02:56,2024-04-09 06:02:56,43.48,Plus,Public-key 3rdgeneration ability,MG,87.42,Women,gA-87626539,4
64149,24555,2024-02-12 00:59:08,2024-09-16 00:59:08,49.17,Jeans,User-friendly methodical migration,Nike,144.72,Men,pA-74800506,2
64150,17883,2019-12-10 01:37:09,,17.95,Plus,Reactive holistic hub,Puma,40.29,Men,Be-78433508,3
64151,27570,2019-07-31 06:47:45,,8.11,Accessories,Up-sized contextually-based groupware,Adidas,25.21,Men,hM-55751244,8
64152,11631,2020-05-17 21:18:59,2020-11-21 21:18:59,45.49,Tops,Programmable zero administration ability,Nike,113.76,Men,Jd-37604421,6
64153,19418,2020-07-29 14:41:34,2021-07-19 14:41:34,10.56,Accessories,Pre-emptive actuating artificial intelligence,Calvin Klein,28.9,Men,zQ-63523966,1
64154,28753,2020-02-06 19:58:41,2020-04-18 19:58:41,27.58,Accessories,Digitized incremental focus group,Calvin Klein,92.33,Men,Ay-36858095,9
64155,26528,2023-01-22 05:22:54,2023-11-15 05:22:54,37.76,Accessories,Progressive systemic open system,Adidas,138.05,Women,Fe-83210664,8
64156,12243,2023-11-03 08:01:17,2023-11-11 08:01:17,25.44,Jeans,Focused didactic array,MG,71.83,Women,Yn-40582594,6
64157,13784,2024-02-01 11:13:22,,34.89,Outerwear & Coats,Compatible next generation application,Nike,116.41,Men,RL-44708813,7
64158,22803,2019-07-23 01:06:29,,22.35,Plus,Re-engineered eco-centric access,MG,80.33,Men,xk-08882237,7
64159,20336,2020-01-11 00:04:37,2020-12-07 00:04:37,38.32,Sweaters,Synergistic multi-tasking project,MG,125.81,Men,oK-70095753,9
64160,24168,2024-12-21 10:37:02,2025-10-09 10:37:02,24.87,Accessories,Team-oriented cohesive emulation,MG,84.87,Women,Xs-48332541,5
64161,12448,2024-08-20 07:32:25,2025-04-26 07:32:25,19.93,Accessories,Total cohesive middleware,Levi's,55.12,Men,dD-58856566,5
64162,20566,2019-10-02 17:36:13,2019-11-12 17:36:13,1.78,Tops,Integrated systemic alliance,MG,6.35,Women,CO-02255404,4
64163,13263,2022-12-14 14:49:21,,15.28,Plus,Versatile exuding pricing structure,Levi's,49.97,Men,Bb-97109454,10
64164,22883,2020-02-05 09:50:07,2020-07-23 09:50:07,47.87,Sweaters,Total 24/7 challenge,Calvin Klein,101.76,Women,no-89254421,3
64165,18872,2019-07-24 15:25:21,2019-09-05 15:25:21,43.99,Accessories,Innovative non-volatile interface,Puma,147.06,Men,yh-83064350,7
64166,15299,2019-05-15 19:18:51,2019-12-31 19:18:51,30.69,Sweaters,Diverse full-range throughput,Adidas,72.55,Men,hE-39660432,6
64167,15739,2023-06-06 19:55:51,,32.78,Outerwear & Coats,Team-oriented executive protocol,Puma,67.91,Women,AB-48195497,6
64168,18399,2020-04-22 23:54:31,2020-12-28 23:54:31,22.64,Sweaters,Stand-alone static attitude,Calvin Klein,82.23,Men,qh-77664103,4
64169,10197,2021-04-20 18:02:12,2021-07-07 18:02:12,16.48,Plus,Universal didactic matrix,Nike,55.16,Men,iy-54352087,9
64170,16730,2024-06-27 16:41:25,,1.24,Sweaters,Synchronized clear-thinking migration,Adidas,4.29,Women,Ax-21838264,9
64171,27238,2021-06-27 01:19:48,2022-06-08 01:19:48,44.43,Plus,Compatible non-volatile open system,Nike,161.53,Women,pY-98204091,10
64172,11751,2023-05-16 03:58:48,,44.05,Plus,Programmable 24/7 info-mediaries,Levi's,146.51,Women,Uc-25901329,9
64173,10730,2020-03-06 19:37:12,,17.66,Tops,Multi-layered neutral benchmark,Nike,48.5,Women,Am-24577724,6
64174,16274,2023-09-08 02:00:48,,29.05,Plus,Visionary 4thgeneration instruction set,Adidas,107.39,Women,wy-58128241,2
64175,14016,2020-11-02 07:46:03,,25.46,Jeans,Streamlined 6thgeneration capability,Puma,60.17,Women,Rg-16760533,3
64176,15176,2023-09-09 06:21:16,,34.51,Sweaters,Synergistic mission-critical Local Area Network,Calvin Klein,137.91,Women,Zq-51525870,4
64177,28713,2021-08-09 22:28:39,2022-05-01 22:28:39,12.13,Outerwear & Coats,Profound stable parallelism,Levi's,26.17,Men,dF-20314482,10
64178,26809,2021-12-28 20:44:13,2022-05-22 20:44:13,49.89,Plus,Optional systematic flexibility,Levi's,129.93,Men,dM-38625163,1
64179,22933,2023-09-10 05:44:44,2023-12-23 05:44:44,17.93,Jeans,Synchronized client-server open system,Puma,39.21,Women,ZF-16705803,3
64180,26033,2019-09-01 23:22:54,2019-12-23 23:22:54,4.42,Accessories,Profound optimal encoding,Tommy Hilfiger,15.65,Men,BV-16667923,5
64181,29237,2020-11-30 13:45:28,,12.95,Outerwear & Coats,Adaptive multi-state system engine,Puma,34.3,Men,nI-47176321,5
64182,19478,2023-04-28 01:48:50,2023-07-13 01:48:50,24.16,Accessories,Multi-tiered uniform frame,MG,55.18,Men,wO-99041688,5
64183,14269,2020-09-13 02:41:49,,22.08,Pants,Streamlined client-driven attitude,Nike,81.01,Men,Qy-99136999,9
64184,27551,2019-10-20 02:34:30,2020-01-23 02:34:30,31.19,Tops,Enhanced heuristic throughput,Puma,120.59,Men,wO-64861341,5
64185,21935,2024-09-28 01:06:48,,24.22,Jeans,Progressive content-based interface,Adidas,85.58,Men,oF-81800300,1
64186,13368,2021-11-24 10:08:39,2022-02-28 10:08:39,40.71,Plus,Phased non-volatile middleware,Levi's,160.26,Women,Pc-24385499,4
64187,26614,2024-12-03 20:00:43,2025-06-30 20:00:43,7.14,Outerwear & Coats,Integrated composite process improvement,Adidas,27.56,Women,pX-88805607,5
64188,12014,2020-06-02 12:26:11,,45.39,Sweaters,Optimized 3rdgeneration structure,Calvin Klein,130.98,Men,sK-45359509,4
64189,28098,2019-12-08 06:03:01,2020-01-16 06:03:01,13.04,Accessories,Profit-focused clear-thinking collaboration,MG,46.77,Men,UN-28265053,7
64190,16635,2024-04-08 10:06:10,2024-10-15 10:06:10,18.43,Outerwear & Coats,Extended background contingency,Adidas,59.72,Men,KG-24485536,6
64191,15033,2023-07-03 20:42:31,2024-04-10 20:42:31,48.17,Jeans,User-friendly upward-trending help-desk,MG,139.55,Women,Hh-71965869,2
64192,15980,2019-03-24 10:00:07,2019-08-25 10:00:07,45.18,Outerwear & Coats,Mandatory content-based capacity,Levi's,103.84,Women,uk-99532757,5
64193,20305,2020-02-07 08:16:46,2020-10-04 08:16:46,5.16,Jeans,Balanced value-added help-desk,Calvin Klein,11.94,Women,JO-79771658,7
64194,14424,2021-03-29 18:43:49,,37.19,Tops,Balanced tertiary capacity,Tommy Hilfiger,120.76,Men,pN-26719173,4
64195,12161,2019-09-10 08:36:38,,32.9,Outerwear & Coats,Proactive 5thgeneration project,Nike,68.08,Women,LX-01855010,6
64196,26709,2020-11-06 05:52:35,2021-08-21 05:52:35,27.83,Sweaters,Monitored client-driven project,Puma,61.3,Men,MC-44438958,5
64197,15816,2021-03-01 22:16:12,2021-09-15 22:16:12,41.22,Tops,Fundamental explicit extranet,Puma,136.14,Women,xx-62484268,8
64198,15626,2023-01-18 21:02:12,2023-05-24 21:02:12,8.9,Sweaters,Cross-platform bandwidth-monitored analyzer,Levi's,25.98,Men,Ba-19650890,9
64199,10559,2023-04-12 20:48:02,2023-07-16 20:48:02,14.62,Outerwear & Coats,Multi-lateral mobile artificial intelligence,Puma,31.37,Men,bg-91041525,7
64200,17970,2023-02-21 23:17:42,,26.5,Pants,Fully-configurable radical alliance,Tommy Hilfiger,103.86,Women,kr-29992343,2
64201,20441,2020-02-11 03:15:29,,48.97,Tops,Progressive demand-driven budgetary management,Levi's,137.5,Women,DB-52158441,2
64202,23823,2023-06-29 09:51:27,2023-08-30 09:51:27,5.93,Sweaters,Vision-oriented bifurcated leverage,Adidas,19.62,Women,MO-26241448,10
64203,15488,2023-05-03 23:23:18,2024-04-18 23:23:18,41.45,Pants,Vision-oriented background matrix,Tommy Hilfiger,126.28,Men,ca-38446041,1
64204,10536,2023-08-10 16:55:34,2024-06-23 16:55:34,41.5,Tops,Public-key discrete hierarchy,Tommy Hilfiger,93.78,Women,cN-53258298,1
64205,25968,2024-08-03 04:15:47,2025-03-30 04:15:47,1.45,Plus,Fully-configurable even-keeled infrastructure,MG,3.05,Men,HH-86016009,4
64206,23079,2022-06-01 19:45:58,,30.79,Jeans,Horizontal even-keeled service-desk,Tommy Hilfiger,71.2,Men,Np-50289137,9
64207,25805,2023-11-08 13:37:30,2024-03-30 13:37:30,17.95,Plus,Cross-group national Local Area Network,MG,64.19,Women,kd-50155776,8
64208,18276,2019-03-21 03:09:25,2020-01-09 03:09:25,10.38,Jeans,Universal fault-tolerant strategy,MG,29.82,Men,Vl-60240127,5
64209,14377,2020-11-27 06:37:53,2020-12-01 06:37:53,10.44,Jeans,Open-source attitude-oriented encoding,Levi's,22.33,Men,Ro-10874400,10
64210,20771,2022-01-13 03:57:58,2022-02-11 03:57:58,36.13,Plus,Proactive actuating focus group,MG,108.06,Men,DZ-10909771,7
64211,24948,2023-12-27 04:30:17,,7.49,Jeans,Cross-group coherent algorithm,Tommy Hilfiger,18.95,Women,qU-37133263,10
64212,15317,2023-09-08 04:38:55,,11.74,Pants,Adaptive attitude-oriented core,Nike,41.97,Men,Ld-18067074,6
64213,26813,2019-10-14 13:43:35,2020-02-22 13:43:35,17.63,Sweaters,Progressive bottom-line support,Tommy Hilfiger,36.58,Women,cc-24912463,7
64214,19956,2024-01-14 14:15:45,,10.19,Pants,Re-contextualized radical info-mediaries,Adidas,31.71,Men,uq-04932827,4
64215,13715,2020-12-30 09:02:54,2021-12-08 09:02:54,16.23,Sweaters,Sharable actuating instruction set,MG,51.34,Women,Jf-68870752,7
64216,28927,2021-08-28 14:35:06,2022-03-16 14:35:06,41.01,Jeans,Persevering bandwidth-monitored functionalities,Levi's,104.33,Men,Hr-61634414,9
